station,date,tmax_c,tmin_c
Heathrow,2019-04-17,19.2,6.7
Heathrow,2019-04-18,21.8,7.8
Heathrow,2019-04-19,24.0,8.7
Heathrow,2019-04-20,24.7,8.2
Heathrow,2019-04-21,24.6,7.7
Heathrow,2019-04-22,25.0,8.5
Heathrow,2019-04-23,21.9,12.8
Heathrow,2019-04-24,18.3,10.1
Heathrow,2019-04-25,17.3,8.1
Heathrow,2019-04-26,17.6,5.6
Heathrow,2019-04-27,13.3,7.2
Heathrow,2019-04-28,14.8,7.1
Heathrow,2019-04-29,16.1,5.4
Heathrow,2019-04-30,18.2,5.9
Heathrow,2019-05-01,18.5,6.5
Heathrow,2019-05-02,16.7,9.1
Heathrow,2019-05-03,15.5,7.2
Heathrow,2019-05-04,11.6,5.2
Heathrow,2019-05-05,12.7,2.7
Heathrow,2019-05-06,12.7,5.1
Heathrow,2019-05-07,17.5,6.2
Heathrow,2019-05-08,15.7,8.4
Heathrow,2019-05-09,15.8,6.1
Heathrow,2019-05-10,16.4,4.7
Heathrow,2019-05-11,16.8,8.1
Heathrow,2019-05-12,18.1,4.7
Heathrow,2019-05-13,17.8,5.2
Heathrow,2019-05-14,18.8,6.6
Heathrow,2019-05-15,20.7,6.9
Heathrow,2019-05-16,19.0,7.4
Heathrow,2019-05-17,14.8,8.4
Heathrow,2019-05-18,17.2,9.7
Heathrow,2019-05-19,18.6,8.2
Heathrow,2019-05-20,20.4,12.2
Heathrow,2019-05-21,20.9,9.6
Heathrow,2019-05-22,22.5,10.4
Heathrow,2019-05-23,24.7,9.0
Heathrow,2019-05-24,22.6,10.8
Heathrow,2019-05-25,24.2,13.9
Heathrow,2019-05-26,21.2,14.0
Heathrow,2019-05-27,20.0,9.0
Heathrow,2019-05-28,18.4,9.1
Heathrow,2019-05-29,15.8,9.2
Heathrow,2019-05-30,24.8,14.7
Heathrow,2019-05-31,20.7,14.3
Heathrow,2019-06-01,27.6,10.5
Heathrow,2019-06-02,27.3,14.9
Heathrow,2019-06-03,22.0,10.6
Heathrow,2019-06-04,17.5,10.1
Heathrow,2019-06-05,19.8,11.8
Heathrow,2019-06-06,21.0,8.7
Heathrow,2019-06-07,19.3,11.0
Heathrow,2019-06-08,20.3,10.9
Heathrow,2019-06-09,21.0,8.6
Heathrow,2019-06-10,13.8,9.5
Heathrow,2019-06-11,18.4,11.0
Heathrow,2019-06-12,16.1,11.0
Heathrow,2019-06-13,15.1,11.4
Heathrow,2019-06-14,20.1,12.4
Heathrow,2019-06-15,20.0,11.5
Heathrow,2019-06-16,21.4,8.4
Heathrow,2019-06-17,22.7,11.3
Heathrow,2019-06-18,19.7,11.0
Heathrow,2019-06-19,19.5,14.1
Heathrow,2019-06-20,20.5,12.3
Heathrow,2019-06-21,22.4,8.8
Heathrow,2019-06-22,23.8,9.7
Heathrow,2019-06-23,24.9,12.5
Heathrow,2019-06-24,24.5,17.2
Heathrow,2019-06-25,23.9,17.8
Heathrow,2019-06-26,22.2,15.4
Heathrow,2019-06-27,24.6,13.0
Heathrow,2019-06-28,24.2,13.4
Heathrow,2019-06-29,34.0,14.6
Heathrow,2019-06-30,27.7,14.6
Heathrow,2019-07-01,22.5,13.3
Heathrow,2019-07-02,23.2,10.8
Heathrow,2019-07-03,24.4,12.9
Heathrow,2019-07-04,26.7,12.0
Heathrow,2019-07-05,27.6,15.7
Heathrow,2019-07-06,23.6,14.6
Heathrow,2019-07-07,21.5,14.1
Heathrow,2019-07-08,23.9,12.5
Heathrow,2019-07-09,25.8,15.3
Heathrow,2019-07-10,26.7,16.7
Heathrow,2019-07-11,27.3,16.3
Heathrow,2019-07-12,25.5,17.1
Heathrow,2019-07-13,23.7,14.5
Heathrow,2019-07-14,21.9,14.1
Heathrow,2019-07-15,22.9,11.8
Heathrow,2019-07-16,27.3,11.7
Heathrow,2019-07-17,26.4,13.5
Heathrow,2019-07-18,24.8,15.6
Heathrow,2019-07-19,19.5,12.7
Heathrow,2019-07-20,25.6,16.3
Heathrow,2019-07-21,24.6,13.0
Heathrow,2019-07-22,27.9,16.4
Heathrow,2019-07-23,33.6,15.7
Heathrow,2019-07-24,32.8,20.0
Heathrow,2019-07-25,37.9,19.7
Heathrow,2019-07-26,28.1,18.7
Heathrow,2019-07-27,21.7,16.1
Heathrow,2019-07-28,24.3,15.5
Heathrow,2019-07-29,26.2,13.2
Heathrow,2019-07-30,21.7,17.0
Heathrow,2019-07-31,24.9,16.3
Heathrow,2019-08-01,26.0,14.6
Heathrow,2019-08-02,25.8,15.5
Heathrow,2019-08-03,24.7,14.8
Heathrow,2019-08-04,27.4,15.0
Heathrow,2019-08-05,26.5,16.0
Heathrow,2019-08-06,25.0,15.3
Heathrow,2019-08-07,24.9,14.2
Heathrow,2019-08-08,24.5,13.4
Heathrow,2019-08-09,25.0,17.6
Heathrow,2019-08-10,23.6,16.6
Heathrow,2019-08-11,23.2,15.1
Heathrow,2019-08-12,19.5,12.9
Heathrow,2019-08-13,23.4,9.8
Heathrow,2019-08-14,17.6,13.9
Heathrow,2019-08-15,23.5,14.6
Heathrow,2019-08-16,19.2,12.7
Heathrow,2019-08-17,24.1,15.0
Heathrow,2019-08-18,22.5,14.3
Heathrow,2019-08-19,22.4,12.1
Heathrow,2019-08-20,22.8,10.7
Heathrow,2019-08-21,23.6,10.6
Heathrow,2019-08-22,25.1,12.2
Heathrow,2019-08-23,27.7,13.2
Heathrow,2019-08-24,30.7,13.0
Heathrow,2019-08-25,33.3,16.3
Heathrow,2019-08-26,33.2,16.5
Heathrow,2019-08-27,33.4,16.3
Heathrow,2019-08-28,26.6,18.0
Heathrow,2019-08-29,24.7,10.8
Heathrow,2019-08-30,24.8,13.4
Heathrow,2019-08-31,24.9,12.3
Heathrow,2019-09-01,21.6,11.3
Heathrow,2019-09-02,23.6,8.7
Heathrow,2019-09-03,22.8,15.3
Heathrow,2019-09-04,21.1,14.6
Heathrow,2019-09-05,18.7,11.9
Heathrow,2019-09-06,18.8,9.3
Heathrow,2019-09-07,17.8,11.3
Heathrow,2019-09-08,18.6,6.1
Heathrow,2019-09-09,16.1,11.8
Heathrow,2019-09-10,21.9,9.9
Heathrow,2019-09-11,21.8,13.5
Heathrow,2019-09-12,25.7,12.0
Heathrow,2019-09-13,22.6,13.5
Heathrow,2019-09-14,24.0,9.1
Heathrow,2019-09-15,26.6,9.8
Heathrow,2019-09-16,20.6,15.4
Heathrow,2019-09-17,20.0,9.6
Heathrow,2019-09-18,20.0,7.8
Heathrow,2019-09-19,22.2,7.9
Heathrow,2019-09-20,22.4,9.3
Heathrow,2019-09-21,26.4,11.8
Heathrow,2019-09-22,23.9,15.2
Heathrow,2019-09-23,20.1,13.5
Heathrow,2019-09-24,20.5,15.0
Heathrow,2019-09-25,22.2,14.6
Heathrow,2019-09-26,20.9,14.6
Heathrow,2019-09-27,19.0,13.2
Heathrow,2019-09-28,19.7,12.0
Heathrow,2019-09-29,19.8,13.5
Heathrow,2019-09-30,17.8,9.7
Heathrow,2019-10-01,21.1,11.6
Heathrow,2019-10-02,14.4,6.7
Heathrow,2019-10-03,15.3,4.0
Heathrow,2019-10-04,15.7,11.4
Heathrow,2019-10-05,16.3,11.4
Heathrow,2019-10-06,17.3,11.6
Heathrow,2019-10-07,16.9,10.2
Heathrow,2019-10-08,17.9,11.6
Heathrow,2019-10-09,16.3,10.4
Heathrow,2019-10-10,17.5,8.3
Heathrow,2019-10-11,17.2,12.5
Heathrow,2019-10-12,13.3,10.6
Heathrow,2019-10-13,17.3,10.9
Heathrow,2019-10-14,16.0,10.3
Heathrow,2019-10-15,17.5,10.7
Heathrow,2019-10-16,16.3,9.7
Heathrow,2019-10-17,15.4,8.2
Heathrow,2019-10-18,15.6,9.3
Heathrow,2019-10-19,15.8,9.5
Heathrow,2019-10-20,12.1,4.6
Heathrow,2019-10-21,13.3,10.4
Heathrow,2019-10-22,16.0,6.5
Heathrow,2019-10-23,14.6,4.2
Heathrow,2019-10-24,12.9,10.8
Heathrow,2019-10-25,16.7,9.5
Heathrow,2019-10-26,16.9,7.3
Heathrow,2019-10-27,12.0,4.0
Heathrow,2019-10-28,11.0,1.1
Heathrow,2019-10-29,11.5,6.6
Heathrow,2019-10-30,12.9,7.0
Heathrow,2019-10-31,12.2,6.5
Heathrow,2019-11-01,16.2,7.4
Heathrow,2019-11-02,15.6,10.0
Heathrow,2019-11-03,12.4,6.0
Heathrow,2019-11-04,12.8,6.1
Heathrow,2019-11-05,13.0,6.4
Heathrow,2019-11-06,10.0,3.3
Heathrow,2019-11-07,11.2,5.3
Heathrow,2019-11-08,9.0,-0.3
Heathrow,2019-11-09,7.5,0.4
Heathrow,2019-11-10,11.1,4.7
Heathrow,2019-11-11,10.0,5.4
Heathrow,2019-11-12,9.0,3.2
Heathrow,2019-11-13,10.1,2.7
Heathrow,2019-11-14,9.8,3.8
Heathrow,2019-11-15,8.9,4.0
Heathrow,2019-11-16,8.2,4.7
Heathrow,2019-11-17,8.7,1.5
Heathrow,2019-11-18,9.5,3.2
Heathrow,2019-11-19,7.1,-2.1
Heathrow,2019-11-20,8.0,2.0
Heathrow,2019-11-21,5.6,2.1
Heathrow,2019-11-22,9.9,5.3
Heathrow,2019-11-23,10.8,8.0
Heathrow,2019-11-24,11.8,5.9
Heathrow,2019-11-25,11.7,8.9
Heathrow,2019-11-26,13.6,9.5
Heathrow,2019-11-27,12.1,9.2
Heathrow,2019-11-28,10.1,7.6
Heathrow,2019-11-29,7.9,2.8
Heathrow,2019-11-30,7.1,-0.8
Heathrow,2019-12-01,7.5,2.0
Heathrow,2019-12-02,7.6,-0.8
Heathrow,2019-12-03,10.0,1.3
Heathrow,2019-12-04,9.0,0.2
Heathrow,2019-12-05,10.1,-1.3
Heathrow,2019-12-06,13.8,9.3
Heathrow,2019-12-07,11.1,6.8
Heathrow,2019-12-08,11.9,6.5
Heathrow,2019-12-09,9.7,4.2
Heathrow,2019-12-10,11.9,-0.2
Heathrow,2019-12-11,9.3,3.2
Heathrow,2019-12-12,9.4,0.6
Heathrow,2019-12-13,8.6,6.5
Heathrow,2019-12-14,8.7,3.9
Heathrow,2019-12-15,10.3,4.8
Heathrow,2019-12-16,9.0,4.3
Heathrow,2019-12-17,7.8,6.0
Heathrow,2019-12-18,9.8,0.8
Heathrow,2019-12-19,13.6,9.7
Heathrow,2019-12-20,12.2,5.9
Heathrow,2019-12-21,10.7,4.2
Heathrow,2019-12-22,9.6,7.1
Heathrow,2019-12-23,10.9,5.2
Heathrow,2019-12-24,12.3,7.3
Heathrow,2019-12-25,9.8,2.4
Heathrow,2019-12-26,10.2,1.5
Heathrow,2019-12-27,9.3,6.6
Heathrow,2019-12-28,9.6,6.8
Heathrow,2019-12-29,9.9,5.5
Heathrow,2019-12-30,11.5,1.5
Heathrow,2019-12-31,9.3,4.9
Heathrow,2020-01-01,7.6,1.7
Heathrow,2020-01-02,11.0,6.6
Heathrow,2020-01-03,10.9,4.9
Heathrow,2020-01-04,9.0,2.2
Heathrow,2020-01-05,9.0,6.4
Heathrow,2020-01-06,8.9,6.6
Heathrow,2020-01-07,13.1,4.1
Heathrow,2020-01-08,12.9,10.1
Heathrow,2020-01-09,13.4,8.6
Heathrow,2020-01-10,9.0,5.0
Heathrow,2020-01-11,10.9,4.9
Heathrow,2020-01-12,11.7,6.8
Heathrow,2020-01-13,11.2,4.5
Heathrow,2020-01-14,13.3,7.2
Heathrow,2020-01-15,12.7,6.7
Heathrow,2020-01-16,12.7,5.2
Heathrow,2020-01-17,11.3,4.2
Heathrow,2020-01-18,7.9,0.9
Heathrow,2020-01-19,7.7,-0.9
Heathrow,2020-01-20,8.8,-0.3
Heathrow,2020-01-21,8.0,-2.1
Heathrow,2020-01-22,8.1,0.6
Heathrow,2020-01-23,8.1,6.7
Heathrow,2020-01-24,7.0,5.8
Heathrow,2020-01-25,6.9,5.6
Heathrow,2020-01-26,10.5,5.8
Heathrow,2020-01-27,9.6,5.3
Heathrow,2020-01-28,8.2,2.2
Heathrow,2020-01-29,9.7,2.3
Heathrow,2020-01-30,13.0,7.0
Heathrow,2020-01-31,12.8,8.6
Heathrow,2020-02-01,12.4,7.4
Heathrow,2020-02-02,13.3,6.3
Heathrow,2020-02-03,12.0,6.9
Heathrow,2020-02-04,9.4,3.9
Heathrow,2020-02-05,9.8,1.6
Heathrow,2020-02-06,9.5,-0.3
Heathrow,2020-02-07,9.3,0.4
Heathrow,2020-02-08,11.1,7.5
Heathrow,2020-02-09,13.2,8.0
Heathrow,2020-02-10,10.1,3.4
Heathrow,2020-02-11,8.4,3.7
Heathrow,2020-02-12,9.1,2.2
Heathrow,2020-02-13,10.4,5.5
Heathrow,2020-02-14,12.5,1.8
Heathrow,2020-02-15,12.9,9.8
Heathrow,2020-02-16,13.1,6.6
Heathrow,2020-02-17,11.4,5.3
Heathrow,2020-02-18,11.4,4.3
Heathrow,2020-02-19,9.5,2.4
Heathrow,2020-02-20,10.3,4.1
Heathrow,2020-02-21,10.9,3.7
Heathrow,2020-02-22,14.3,9.1
Heathrow,2020-02-23,15.1,7.9
Heathrow,2020-02-24,12.2,5.7
Heathrow,2020-02-25,9.7,3.6
Heathrow,2020-02-26,9.2,0.8
Heathrow,2020-02-27,8.2,1.5
Heathrow,2020-02-28,11.9,0.0
Heathrow,2020-02-29,11.3,4.2
Heathrow,2020-03-01,10.5,4.4
Heathrow,2020-03-02,10.1,3.8
Heathrow,2020-03-03,10.6,1.4
Heathrow,2020-03-04,8.3,-0.1
Heathrow,2020-03-05,6.1,5.2
Heathrow,2020-03-06,10.1,2.3
Heathrow,2020-03-07,13.3,1.6
Heathrow,2020-03-08,14.3,7.4
Heathrow,2020-03-09,11.0,4.5
Heathrow,2020-03-10,16.0,8.6
Heathrow,2020-03-11,15.4,7.9
Heathrow,2020-03-12,11.4,4.4
Heathrow,2020-03-13,13.0,5.4
Heathrow,2020-03-14,13.6,6.5
Heathrow,2020-03-15,12.2,6.9
Heathrow,2020-03-16,12.9,2.8
Heathrow,2020-03-17,13.6,4.4
Heathrow,2020-03-18,15.6,9.4
Heathrow,2020-03-19,11.0,6.0
